date,year,month,region,nhpi,status,nhpi_growth_pct
1990-04-01,1990,4,Newfoundland and Labrador,45.4,,0.0
1990-05-01,1990,5,Newfoundland and Labrador,45.4,,0.0
1990-06-01,1990,6,Newfoundland and Labrador,45.4,,0.0
1990-07-01,1990,7,Newfoundland and Labrador,46.4,,2.2026431718061623
1990-08-01,1990,8,Newfoundland and Labrador,46.4,,0.0
1990-09-01,1990,9,Newfoundland and Labrador,46.7,,0.6465517241379448
1990-10-01,1990,10,Newfoundland and Labrador,46.7,,0.0
1990-11-01,1990,11,Newfoundland and Labrador,46.7,,0.0
1990-12-01,1990,12,Newfoundland and Labrador,46.7,,0.0
1991-01-01,1991,1,Newfoundland and Labrador,46.7,,0.0
1991-02-01,1991,2,Newfoundland and Labrador,49.1,,5.139186295503206
1991-03-01,1991,3,Newfoundland and Labrador,49.7,,1.2219959266802416
1991-04-01,1991,4,Newfoundland and Labrador,49.7,,0.0
1991-05-01,1991,5,Newfoundland and Labrador,49.6,,-0.2012072434607659
1991-06-01,1991,6,Newfoundland and Labrador,49.6,,0.0
1991-07-01,1991,7,Newfoundland and Labrador,49.6,,0.0
1991-08-01,1991,8,Newfoundland and Labrador,49.6,,0.0
1991-09-01,1991,9,Newfoundland and Labrador,49.6,,0.0
1991-10-01,1991,10,Newfoundland and Labrador,49.6,,0.0
1991-11-01,1991,11,Newfoundland and Labrador,49.6,,0.0
1991-12-01,1991,12,Newfoundland and Labrador,49.6,,0.0
1992-01-01,1992,1,Newfoundland and Labrador,49.6,,0.0
1992-02-01,1992,2,Newfoundland and Labrador,49.6,,0.0
1992-03-01,1992,3,Newfoundland and Labrador,49.7,,0.20161290322580072
1992-04-01,1992,4,Newfoundland and Labrador,49.7,,0.0
1992-05-01,1992,5,Newfoundland and Labrador,49.7,,0.0
1992-06-01,1992,6,Newfoundland and Labrador,49.7,,0.0
1992-07-01,1992,7,Newfoundland and Labrador,49.7,,0.0
1992-08-01,1992,8,Newfoundland and Labrador,49.8,,0.2012072434607548
1992-09-01,1992,9,Newfoundland and Labrador,49.8,,0.0
1992-10-01,1992,10,Newfoundland and Labrador,49.8,,0.0
1992-11-01,1992,11,Newfoundland and Labrador,49.8,,0.0
1992-12-01,1992,12,Newfoundland and Labrador,49.8,,0.0
1993-01-01,1993,1,Newfoundland and Labrador,49.8,,0.0
1993-02-01,1993,2,Newfoundland and Labrador,49.8,,0.0
1993-03-01,1993,3,Newfoundland and Labrador,49.8,,0.0
1993-04-01,1993,4,Newfoundland and Labrador,49.8,,0.0
1993-05-01,1993,5,Newfoundland and Labrador,49.8,,0.0
1993-06-01,1993,6,Newfoundland and Labrador,49.8,,0.0
1993-07-01,1993,7,Newfoundland and Labrador,49.7,,-0.20080321285139702
1993-08-01,1993,8,Newfoundland and Labrador,49.8,,0.2012072434607548
1993-09-01,1993,9,Newfoundland and Labrador,49.8,,0.0
1993-10-01,1993,10,Newfoundland and Labrador,49.4,,-0.8032128514056214
1993-11-01,1993,11,Newfoundland and Labrador,49.9,,1.0121457489878471
1993-12-01,1993,12,Newfoundland and Labrador,49.9,,0.0
1994-01-01,1994,1,Newfoundland and Labrador,49.8,,-0.2004008016032066
1994-02-01,1994,2,Newfoundland and Labrador,49.8,,0.0
1994-03-01,1994,3,Newfoundland and Labrador,49.6,,-0.40160642570280514
1994-04-01,1994,4,Newfoundland and Labrador,49.9,,0.6048387096774244
1994-05-01,1994,5,Newfoundland and Labrador,50.3,,0.8016032064128265
1994-06-01,1994,6,Newfoundland and Labrador,49.9,,-0.7952286282306154
1994-07-01,1994,7,Newfoundland and Labrador,49.8,,-0.2004008016032066
1994-08-01,1994,8,Newfoundland and Labrador,50.0,,0.40160642570281624
1994-09-01,1994,9,Newfoundland and Labrador,50.0,,0.0
1994-10-01,1994,10,Newfoundland and Labrador,50.0,,0.0
1994-11-01,1994,11,Newfoundland and Labrador,50.1,,0.20000000000000018
1994-12-01,1994,12,Newfoundland and Labrador,50.1,,0.0
1995-01-01,1995,1,Newfoundland and Labrador,50.1,,0.0
1995-02-01,1995,2,Newfoundland and Labrador,50.3,,0.39920159680637557
1995-03-01,1995,3,Newfoundland and Labrador,50.3,,0.0
1995-04-01,1995,4,Newfoundland and Labrador,50.1,,-0.3976143141153021
1995-05-01,1995,5,Newfoundland and Labrador,50.1,,0.0
1995-06-01,1995,6,Newfoundland and Labrador,50.1,,0.0
1995-07-01,1995,7,Newfoundland and Labrador,50.1,,0.0
1995-08-01,1995,8,Newfoundland and Labrador,49.7,,-0.7984031936127733
1995-09-01,1995,9,Newfoundland and Labrador,49.7,,0.0
1995-10-01,1995,10,Newfoundland and Labrador,49.7,,0.0
1995-11-01,1995,11,Newfoundland and Labrador,49.8,,0.2012072434607548
1995-12-01,1995,12,Newfoundland and Labrador,49.8,,0.0
1996-01-01,1996,1,Newfoundland and Labrador,49.8,,0.0
1996-02-01,1996,2,Newfoundland and Labrador,49.7,,-0.20080321285139702
1996-03-01,1996,3,Newfoundland and Labrador,49.6,,-0.2012072434607659
1996-04-01,1996,4,Newfoundland and Labrador,49.6,,0.0
1996-05-01,1996,5,Newfoundland and Labrador,49.4,,-0.40322580645162365
1996-06-01,1996,6,Newfoundland and Labrador,49.4,,0.0
1996-07-01,1996,7,Newfoundland and Labrador,49.4,,0.0
1996-08-01,1996,8,Newfoundland and Labrador,49.4,,0.0
1996-09-01,1996,9,Newfoundland and Labrador,49.4,,0.0
1996-10-01,1996,10,Newfoundland and Labrador,49.4,,0.0
1996-11-01,1996,11,Newfoundland and Labrador,49.3,,-0.2024291497975783
1996-12-01,1996,12,Newfoundland and Labrador,49.3,,0.0
1997-01-01,1997,1,Newfoundland and Labrador,49.3,,0.0
1997-02-01,1997,2,Newfoundland and Labrador,49.3,,0.0
1997-03-01,1997,3,Newfoundland and Labrador,49.3,,0.0
1997-04-01,1997,4,Newfoundland and Labrador,47.9,,-2.8397565922920864
1997-05-01,1997,5,Newfoundland and Labrador,48.4,,1.0438413361169019
1997-06-01,1997,6,Newfoundland and Labrador,48.3,,-0.20661157024793875
1997-07-01,1997,7,Newfoundland and Labrador,48.3,,0.0
1997-08-01,1997,8,Newfoundland and Labrador,48.1,,-0.41407867494822614
1997-09-01,1997,9,Newfoundland and Labrador,48.1,,0.0
1997-10-01,1997,10,Newfoundland and Labrador,48.1,,0.0
1997-11-01,1997,11,Newfoundland and Labrador,48.0,,-0.20790020790021346
1997-12-01,1997,12,Newfoundland and Labrador,48.1,,0.2083333333333437
1998-01-01,1998,1,Newfoundland and Labrador,48.1,,0.0
1998-02-01,1998,2,Newfoundland and Labrador,48.1,,0.0
1998-03-01,1998,3,Newfoundland and Labrador,48.1,,0.0
1998-04-01,1998,4,Newfoundland and Labrador,48.0,,-0.20790020790021346
1998-05-01,1998,5,Newfoundland and Labrador,47.8,,-0.4166666666666763
1998-06-01,1998,6,Newfoundland and Labrador,47.7,,-0.20920502092048876
1998-07-01,1998,7,Newfoundland and Labrador,47.7,,0.0
1998-08-01,1998,8,Newfoundland and Labrador,47.7,,0.0
1998-09-01,1998,9,Newfoundland and Labrador,47.7,,0.0
1998-10-01,1998,10,Newfoundland and Labrador,47.7,,0.0
1998-11-01,1998,11,Newfoundland and Labrador,47.6,,-0.20964360587002462
1998-12-01,1998,12,Newfoundland and Labrador,47.4,,-0.42016806722690037
1999-01-01,1999,1,Newfoundland and Labrador,47.9,,1.0548523206751037
1999-02-01,1999,2,Newfoundland and Labrador,47.9,,0.0
1999-03-01,1999,3,Newfoundland and Labrador,47.9,,0.0
1999-04-01,1999,4,Newfoundland and Labrador,47.9,,0.0
1999-05-01,1999,5,Newfoundland and Labrador,47.9,,0.0
1999-06-01,1999,6,Newfoundland and Labrador,47.9,,0.0
1999-07-01,1999,7,Newfoundland and Labrador,47.9,,0.0
1999-08-01,1999,8,Newfoundland and Labrador,48.3,,0.8350730688935215
1999-09-01,1999,9,Newfoundland and Labrador,48.3,,0.0
1999-10-01,1999,10,Newfoundland and Labrador,48.3,,0.0
1999-11-01,1999,11,Newfoundland and Labrador,47.8,,-1.0351966873705987
1999-12-01,1999,12,Newfoundland and Labrador,47.8,,0.0
2000-01-01,2000,1,Newfoundland and Labrador,47.9,,0.20920502092049986
2000-02-01,2000,2,Newfoundland and Labrador,48.4,,1.0438413361169019
2000-03-01,2000,3,Newfoundland and Labrador,48.5,,0.20661157024792765
2000-04-01,2000,4,Newfoundland and Labrador,48.5,,0.0
2000-05-01,2000,5,Newfoundland and Labrador,49.0,,1.0309278350515427
2000-06-01,2000,6,Newfoundland and Labrador,49.1,,0.20408163265306367
2000-07-01,2000,7,Newfoundland and Labrador,49.4,,0.6109979633401208
2000-08-01,2000,8,Newfoundland and Labrador,49.5,,0.2024291497975783
2000-09-01,2000,9,Newfoundland and Labrador,49.5,,0.0
2000-10-01,2000,10,Newfoundland and Labrador,49.5,,0.0
2000-11-01,2000,11,Newfoundland and Labrador,49.5,,0.0
2000-12-01,2000,12,Newfoundland and Labrador,49.5,,0.0
2001-01-01,2001,1,Newfoundland and Labrador,49.5,,0.0
2001-02-01,2001,2,Newfoundland and Labrador,49.5,,0.0
2001-03-01,2001,3,Newfoundland and Labrador,49.5,,0.0
2001-04-01,2001,4,Newfoundland and Labrador,49.5,,0.0
2001-05-01,2001,5,Newfoundland and Labrador,49.6,,0.20202020202020332
2001-06-01,2001,6,Newfoundland and Labrador,49.4,,-0.40322580645162365
2001-07-01,2001,7,Newfoundland and Labrador,50.6,,2.429149797570851
2001-08-01,2001,8,Newfoundland and Labrador,50.6,,0.0
2001-09-01,2001,9,Newfoundland and Labrador,50.6,,0.0
2001-10-01,2001,10,Newfoundland and Labrador,50.6,,0.0
2001-11-01,2001,11,Newfoundland and Labrador,50.6,,0.0
2001-12-01,2001,12,Newfoundland and Labrador,50.6,,0.0
2002-01-01,2002,1,Newfoundland and Labrador,50.6,,0.0
2002-02-01,2002,2,Newfoundland and Labrador,51.2,,1.1857707509881354
2002-03-01,2002,3,Newfoundland and Labrador,51.4,,0.390625
2002-04-01,2002,4,Newfoundland and Labrador,51.3,,-0.1945525291828787
2002-05-01,2002,5,Newfoundland and Labrador,52.0,,1.3645224171540127
2002-06-01,2002,6,Newfoundland and Labrador,52.1,,0.19230769230769162
2002-07-01,2002,7,Newfoundland and Labrador,52.3,,0.38387715930900956
2002-08-01,2002,8,Newfoundland and Labrador,52.6,,0.5736137667304186
2002-09-01,2002,9,Newfoundland and Labrador,53.1,,0.9505703422053147
2002-10-01,2002,10,Newfoundland and Labrador,53.2,,0.18832391713747842
2002-11-01,2002,11,Newfoundland and Labrador,53.3,,0.1879699248120259
2002-12-01,2002,12,Newfoundland and Labrador,53.4,,0.18761726078799779
2003-01-01,2003,1,Newfoundland and Labrador,53.5,,0.18726591760300781
2003-02-01,2003,2,Newfoundland and Labrador,53.7,,0.37383177570093906
2003-03-01,2003,3,Newfoundland and Labrador,53.7,,0.0
2003-04-01,2003,4,Newfoundland and Labrador,54.0,,0.5586592178770999
2003-05-01,2003,5,Newfoundland and Labrador,54.1,,0.18518518518517713
2003-06-01,2003,6,Newfoundland and Labrador,54.3,,0.3696857670979492
2003-07-01,2003,7,Newfoundland and Labrador,54.3,,0.0
2003-08-01,2003,8,Newfoundland and Labrador,54.5,,0.36832412523020164
2003-09-01,2003,9,Newfoundland and Labrador,55.3,,1.4678899082568808
2003-10-01,2003,10,Newfoundland and Labrador,55.3,,0.0
2003-11-01,2003,11,Newfoundland and Labrador,55.3,,0.0
2003-12-01,2003,12,Newfoundland and Labrador,55.5,,0.3616636528029016
2004-01-01,2004,1,Newfoundland and Labrador,55.4,,-0.18018018018017834
2004-02-01,2004,2,Newfoundland and Labrador,55.7,,0.5415162454873723
2004-03-01,2004,3,Newfoundland and Labrador,56.0,,0.538599640933568
2004-04-01,2004,4,Newfoundland and Labrador,56.2,,0.3571428571428559
2004-05-01,2004,5,Newfoundland and Labrador,56.8,,1.0676156583629748
2004-06-01,2004,6,Newfoundland and Labrador,57.2,,0.7042253521126751
2004-07-01,2004,7,Newfoundland and Labrador,57.9,,1.2237762237762073
2004-08-01,2004,8,Newfoundland and Labrador,58.3,,0.6908462867011966
2004-09-01,2004,9,Newfoundland and Labrador,58.5,,0.34305317324185847
2004-10-01,2004,10,Newfoundland and Labrador,58.5,,0.0
2004-11-01,2004,11,Newfoundland and Labrador,59.2,,1.1965811965811923
2004-12-01,2004,12,Newfoundland and Labrador,59.2,,0.0
2005-01-01,2005,1,Newfoundland and Labrador,59.7,,0.8445945945946054
2005-02-01,2005,2,Newfoundland and Labrador,59.9,,0.3350083752093669
2005-03-01,2005,3,Newfoundland and Labrador,60.0,,0.16694490818029983
2005-04-01,2005,4,Newfoundland and Labrador,59.9,,-0.16666666666667052
2005-05-01,2005,5,Newfoundland and Labrador,60.7,,1.3355592654424209
2005-06-01,2005,6,Newfoundland and Labrador,60.7,,0.0
2005-07-01,2005,7,Newfoundland and Labrador,60.7,,0.0
2005-08-01,2005,8,Newfoundland and Labrador,60.8,,0.16474464579900872
2005-09-01,2005,9,Newfoundland and Labrador,61.1,,0.49342105263159297
2005-10-01,2005,10,Newfoundland and Labrador,61.4,,0.49099836333879043
2005-11-01,2005,11,Newfoundland and Labrador,61.4,,0.0
2005-12-01,2005,12,Newfoundland and Labrador,61.5,,0.16286644951140072
2006-01-01,2006,1,Newfoundland and Labrador,61.5,,0.0
2006-02-01,2006,2,Newfoundland and Labrador,61.9,,0.6504065040650486
2006-03-01,2006,3,Newfoundland and Labrador,61.8,,-0.1615508885298933
2006-04-01,2006,4,Newfoundland and Labrador,61.8,,0.0
2006-05-01,2006,5,Newfoundland and Labrador,62.1,,0.4854368932038833
2006-06-01,2006,6,Newfoundland and Labrador,62.1,,0.0
2006-07-01,2006,7,Newfoundland and Labrador,63.8,,2.7375201288244666
2006-08-01,2006,8,Newfoundland and Labrador,63.9,,0.15673981191222097
2006-09-01,2006,9,Newfoundland and Labrador,63.6,,-0.46948356807511304
2006-10-01,2006,10,Newfoundland and Labrador,63.6,,0.0
2006-11-01,2006,11,Newfoundland and Labrador,64.0,,0.6289308176100628
2006-12-01,2006,12,Newfoundland and Labrador,64.1,,0.15624999999999112
2007-01-01,2007,1,Newfoundland and Labrador,64.1,,0.0
2007-02-01,2007,2,Newfoundland and Labrador,64.1,,0.0
2007-03-01,2007,3,Newfoundland and Labrador,64.3,,0.31201248049923525
2007-04-01,2007,4,Newfoundland and Labrador,64.2,,-0.15552099533435726
2007-05-01,2007,5,Newfoundland and Labrador,65.1,,1.4018691588784993
2007-06-01,2007,6,Newfoundland and Labrador,65.1,,0.0
2007-07-01,2007,7,Newfoundland and Labrador,65.9,,1.2288786482335112
2007-08-01,2007,8,Newfoundland and Labrador,66.7,,1.2139605462822445
2007-09-01,2007,9,Newfoundland and Labrador,67.3,,0.8995502248875464
2007-10-01,2007,10,Newfoundland and Labrador,67.9,,0.8915304606240904
2007-11-01,2007,11,Newfoundland and Labrador,68.3,,0.589101620029453
2007-12-01,2007,12,Newfoundland and Labrador,69.2,,1.3177159590044063
2008-01-01,2008,1,Newfoundland and Labrador,69.9,,1.0115606936416333
2008-02-01,2008,2,Newfoundland and Labrador,72.0,,3.0042918454935563
2008-03-01,2008,3,Newfoundland and Labrador,72.1,,0.1388888888888884
2008-04-01,2008,4,Newfoundland and Labrador,74.6,,3.4674063800277377
2008-05-01,2008,5,Newfoundland and Labrador,77.4,,3.753351206434341
2008-06-01,2008,6,Newfoundland and Labrador,79.6,,2.8423772609818876
2008-07-01,2008,7,Newfoundland and Labrador,82.0,,3.015075376884435
2008-08-01,2008,8,Newfoundland and Labrador,82.6,,0.7317073170731714
2008-09-01,2008,9,Newfoundland and Labrador,82.6,,0.0
2008-10-01,2008,10,Newfoundland and Labrador,83.0,,0.4842615012106588
2008-11-01,2008,11,Newfoundland and Labrador,85.9,,3.4939759036144658
2008-12-01,2008,12,Newfoundland and Labrador,86.0,,0.11641443538998875
2009-01-01,2009,1,Newfoundland and Labrador,86.8,,0.9302325581395321
2009-02-01,2009,2,Newfoundland and Labrador,86.7,,-0.11520737327188613
2009-03-01,2009,3,Newfoundland and Labrador,87.1,,0.46136101499423265
2009-04-01,2009,4,Newfoundland and Labrador,87.3,,0.22962112514350874
2009-05-01,2009,5,Newfoundland and Labrador,87.3,,0.0
2009-06-01,2009,6,Newfoundland and Labrador,87.7,,0.45819014891179677
2009-07-01,2009,7,Newfoundland and Labrador,87.7,,0.0
2009-08-01,2009,8,Newfoundland and Labrador,88.7,,1.1402508551881407
2009-09-01,2009,9,Newfoundland and Labrador,88.7,,0.0
2009-10-01,2009,10,Newfoundland and Labrador,88.7,,0.0
2009-11-01,2009,11,Newfoundland and Labrador,89.3,,0.6764374295377573
2009-12-01,2009,12,Newfoundland and Labrador,89.9,,0.6718924972004547
2010-01-01,2010,1,Newfoundland and Labrador,91.5,,1.7797552836484876
2010-02-01,2010,2,Newfoundland and Labrador,91.5,,0.0
2010-03-01,2010,3,Newfoundland and Labrador,91.5,,0.0
2010-04-01,2010,4,Newfoundland and Labrador,92.5,,1.0928961748633892
2010-05-01,2010,5,Newfoundland and Labrador,92.7,,0.216216216216214
2010-06-01,2010,6,Newfoundland and Labrador,93.0,,0.3236245954692629
2010-07-01,2010,7,Newfoundland and Labrador,93.0,,0.0
2010-08-01,2010,8,Newfoundland and Labrador,93.0,,0.0
2010-09-01,2010,9,Newfoundland and Labrador,93.0,,0.0
2010-10-01,2010,10,Newfoundland and Labrador,93.0,,0.0
2010-11-01,2010,11,Newfoundland and Labrador,97.0,,4.3010752688172005
2010-12-01,2010,12,Newfoundland and Labrador,97.0,,0.0
2011-01-01,2011,1,Newfoundland and Labrador,97.2,,0.20618556701030855
2011-02-01,2011,2,Newfoundland and Labrador,97.2,,0.0
2011-03-01,2011,3,Newfoundland and Labrador,97.2,,0.0
2011-04-01,2011,4,Newfoundland and Labrador,97.1,,-0.10288065843622185
2011-05-01,2011,5,Newfoundland and Labrador,97.0,,-0.1029866117404632
2011-06-01,2011,6,Newfoundland and Labrador,97.0,,0.0
2011-07-01,2011,7,Newfoundland and Labrador,96.9,,-0.10309278350515427
2011-08-01,2011,8,Newfoundland and Labrador,96.9,,0.0
2011-09-01,2011,9,Newfoundland and Labrador,96.9,,0.0
2011-10-01,2011,10,Newfoundland and Labrador,96.9,,0.0
2011-11-01,2011,11,Newfoundland and Labrador,96.9,,0.0
2011-12-01,2011,12,Newfoundland and Labrador,96.9,,0.0
2012-01-01,2012,1,Newfoundland and Labrador,96.5,,-0.41279669762642746
2012-02-01,2012,2,Newfoundland and Labrador,96.5,,0.0
2012-03-01,2012,3,Newfoundland and Labrador,96.8,,0.31088082901553626
2012-04-01,2012,4,Newfoundland and Labrador,96.8,,0.0
2012-05-01,2012,5,Newfoundland and Labrador,97.0,,0.20661157024792765
2012-06-01,2012,6,Newfoundland and Labrador,97.1,,0.10309278350515427
2012-07-01,2012,7,Newfoundland and Labrador,97.7,,0.6179196704428458
2012-08-01,2012,8,Newfoundland and Labrador,97.7,,0.0
2012-09-01,2012,9,Newfoundland and Labrador,97.5,,-0.20470829068577334
2012-10-01,2012,10,Newfoundland and Labrador,97.5,,0.0
2012-11-01,2012,11,Newfoundland and Labrador,97.5,,0.0
2012-12-01,2012,12,Newfoundland and Labrador,97.5,,0.0
2013-01-01,2013,1,Newfoundland and Labrador,97.7,,0.20512820512821328
2013-02-01,2013,2,Newfoundland and Labrador,97.7,,0.0
2013-03-01,2013,3,Newfoundland and Labrador,97.7,,0.0
2013-04-01,2013,4,Newfoundland and Labrador,98.6,,0.9211873080859689
2013-05-01,2013,5,Newfoundland and Labrador,98.8,,0.20283975659229903
2013-06-01,2013,6,Newfoundland and Labrador,98.8,,0.0
2013-07-01,2013,7,Newfoundland and Labrador,99.4,,0.6072874493927127
2013-08-01,2013,8,Newfoundland and Labrador,99.6,,0.2012072434607548
2013-09-01,2013,9,Newfoundland and Labrador,99.6,,0.0
2013-10-01,2013,10,Newfoundland and Labrador,99.6,,0.0
2013-11-01,2013,11,Newfoundland and Labrador,99.6,,0.0
2013-12-01,2013,12,Newfoundland and Labrador,99.6,,0.0
2014-01-01,2014,1,Newfoundland and Labrador,99.6,,0.0
2014-02-01,2014,2,Newfoundland and Labrador,99.6,,0.0
2014-03-01,2014,3,Newfoundland and Labrador,99.9,,0.3012048192771122
2014-04-01,2014,4,Newfoundland and Labrador,99.9,,0.0
2014-05-01,2014,5,Newfoundland and Labrador,99.8,,-0.10010010010010895
2014-06-01,2014,6,Newfoundland and Labrador,99.7,,-0.10020040080159776
2014-07-01,2014,7,Newfoundland and Labrador,99.7,,0.0
2014-08-01,2014,8,Newfoundland and Labrador,99.7,,0.0
2014-09-01,2014,9,Newfoundland and Labrador,99.7,,0.0
2014-10-01,2014,10,Newfoundland and Labrador,99.7,,0.0
2014-11-01,2014,11,Newfoundland and Labrador,99.9,,0.20060180541625616
2014-12-01,2014,12,Newfoundland and Labrador,99.9,,0.0
2015-01-01,2015,1,Newfoundland and Labrador,99.9,,0.0
2015-02-01,2015,2,Newfoundland and Labrador,99.9,,0.0
2015-03-01,2015,3,Newfoundland and Labrador,99.9,,0.0
2015-04-01,2015,4,Newfoundland and Labrador,99.9,,0.0
2015-05-01,2015,5,Newfoundland and Labrador,99.8,,-0.10010010010010895
2015-06-01,2015,6,Newfoundland and Labrador,99.8,,0.0
2015-07-01,2015,7,Newfoundland and Labrador,100.1,,0.30060120240480437
2015-08-01,2015,8,Newfoundland and Labrador,100.1,,0.0
2015-09-01,2015,9,Newfoundland and Labrador,100.1,,0.0
2015-10-01,2015,10,Newfoundland and Labrador,100.1,,0.0
2015-11-01,2015,11,Newfoundland and Labrador,100.3,,0.19980019980019303
2015-12-01,2015,12,Newfoundland and Labrador,100.3,,0.0
2016-01-01,2016,1,Newfoundland and Labrador,100.3,,0.0
2016-02-01,2016,2,Newfoundland and Labrador,100.3,,0.0
2016-03-01,2016,3,Newfoundland and Labrador,100.2,,-0.09970089730807485
2016-04-01,2016,4,Newfoundland and Labrador,100.2,,0.0
2016-05-01,2016,5,Newfoundland and Labrador,100.3,,0.09980039920158834
2016-06-01,2016,6,Newfoundland and Labrador,100.3,,0.0
2016-07-01,2016,7,Newfoundland and Labrador,100.0,,-0.29910269192422456
2016-08-01,2016,8,Newfoundland and Labrador,99.8,,-0.20000000000000018
2016-09-01,2016,9,Newfoundland and Labrador,100.0,,0.20040080160321772
2016-10-01,2016,10,Newfoundland and Labrador,100.0,,0.0
2016-11-01,2016,11,Newfoundland and Labrador,100.0,,0.0
2016-12-01,2016,12,Newfoundland and Labrador,100.0,,0.0
2017-01-01,2017,1,Newfoundland and Labrador,99.6,,-0.40000000000000036
2017-02-01,2017,2,Newfoundland and Labrador,99.6,,0.0
2017-03-01,2017,3,Newfoundland and Labrador,99.5,,-0.10040160642569296
2017-04-01,2017,4,Newfoundland and Labrador,99.5,,0.0
2017-05-01,2017,5,Newfoundland and Labrador,99.5,,0.0
2017-06-01,2017,6,Newfoundland and Labrador,99.4,,-0.10050251256280562
2017-07-01,2017,7,Newfoundland and Labrador,99.4,,0.0
2017-08-01,2017,8,Newfoundland and Labrador,98.9,,-0.5030181086519092
2017-09-01,2017,9,Newfoundland and Labrador,98.9,,0.0
2017-10-01,2017,10,Newfoundland and Labrador,98.9,,0.0
2017-11-01,2017,11,Newfoundland and Labrador,99.0,,0.10111223458038054
2017-12-01,2017,12,Newfoundland and Labrador,99.0,,0.0
2018-01-01,2018,1,Newfoundland and Labrador,99.0,,0.0
2018-02-01,2018,2,Newfoundland and Labrador,99.0,,0.0
2018-03-01,2018,3,Newfoundland and Labrador,99.0,,0.0
2018-04-01,2018,4,Newfoundland and Labrador,99.0,,0.0
2018-05-01,2018,5,Newfoundland and Labrador,98.9,,-0.10101010101009056
2018-06-01,2018,6,Newfoundland and Labrador,98.7,,-0.2022244691607722
2018-07-01,2018,7,Newfoundland and Labrador,98.9,,0.20263424518744966
2018-08-01,2018,8,Newfoundland and Labrador,98.9,,0.0
2018-09-01,2018,9,Newfoundland and Labrador,98.5,,-0.4044489383215444
2018-10-01,2018,10,Newfoundland and Labrador,98.4,,-0.10152284263958977
2018-11-01,2018,11,Newfoundland and Labrador,98.0,,-0.40650406504065817
2018-12-01,2018,12,Newfoundland and Labrador,98.1,,0.10204081632652073
2019-01-01,2019,1,Newfoundland and Labrador,98.1,,0.0
2019-02-01,2019,2,Newfoundland and Labrador,98.1,,0.0
2019-03-01,2019,3,Newfoundland and Labrador,98.1,,0.0
2019-04-01,2019,4,Newfoundland and Labrador,97.8,,-0.3058103975535187
2019-05-01,2019,5,Newfoundland and Labrador,97.8,,0.0
2019-06-01,2019,6,Newfoundland and Labrador,97.3,,-0.5112474437627856
2019-07-01,2019,7,Newfoundland and Labrador,97.1,,-0.20554984583761593
2019-08-01,2019,8,Newfoundland and Labrador,96.9,,-0.2059732234809375
2019-09-01,2019,9,Newfoundland and Labrador,97.0,,0.10319917440659854
2019-10-01,2019,10,Newfoundland and Labrador,97.3,,0.3092783505154628
2019-11-01,2019,11,Newfoundland and Labrador,97.4,,0.10277492291881352
2019-12-01,2019,12,Newfoundland and Labrador,97.4,,0.0
2020-01-01,2020,1,Newfoundland and Labrador,97.4,,0.0
2020-02-01,2020,2,Newfoundland and Labrador,97.4,,0.0
2020-03-01,2020,3,Newfoundland and Labrador,97.2,,-0.2053388090349051
2020-04-01,2020,4,Newfoundland and Labrador,97.2,,0.0
2020-05-01,2020,5,Newfoundland and Labrador,97.2,,0.0
2020-06-01,2020,6,Newfoundland and Labrador,97.2,,0.0
2020-07-01,2020,7,Newfoundland and Labrador,96.9,,-0.30864197530864335
2020-08-01,2020,8,Newfoundland and Labrador,96.9,,0.0
2020-09-01,2020,9,Newfoundland and Labrador,98.0,,1.1351909184726505
2020-10-01,2020,10,Newfoundland and Labrador,100.0,,2.0408163265306145
2020-11-01,2020,11,Newfoundland and Labrador,100.5,,0.49999999999998934
2020-12-01,2020,12,Newfoundland and Labrador,100.7,,0.19900497512437276
2021-01-01,2021,1,Newfoundland and Labrador,100.7,,0.0
2021-02-01,2021,2,Newfoundland and Labrador,100.7,,0.0
2021-03-01,2021,3,Newfoundland and Labrador,101.5,,0.7944389275074348
2021-04-01,2021,4,Newfoundland and Labrador,102.1,,0.5911330049261032
2021-05-01,2021,5,Newfoundland and Labrador,101.7,,-0.3917727717923536
2021-06-01,2021,6,Newfoundland and Labrador,102.2,,0.4916420845624492
2021-07-01,2021,7,Newfoundland and Labrador,102.3,,0.09784735812132794
2021-08-01,2021,8,Newfoundland and Labrador,102.8,,0.4887585532746819
2021-09-01,2021,9,Newfoundland and Labrador,102.3,,-0.4863813229571967
2021-10-01,2021,10,Newfoundland and Labrador,102.3,,0.0
2021-11-01,2021,11,Newfoundland and Labrador,103.5,,1.1730205278592365
2021-12-01,2021,12,Newfoundland and Labrador,103.5,,0.0
2022-01-01,2022,1,Newfoundland and Labrador,104.7,,1.1594202898550732
2022-02-01,2022,2,Newfoundland and Labrador,104.7,,0.0
2022-03-01,2022,3,Newfoundland and Labrador,104.7,,0.0
2022-04-01,2022,4,Newfoundland and Labrador,104.7,,0.0
2022-05-01,2022,5,Newfoundland and Labrador,104.7,,0.0
2022-06-01,2022,6,Newfoundland and Labrador,105.2,,0.47755491881567025
2022-07-01,2022,7,Newfoundland and Labrador,105.2,,0.0
2022-08-01,2022,8,Newfoundland and Labrador,105.2,,0.0
2022-09-01,2022,9,Newfoundland and Labrador,105.6,,0.3802281368821214
2022-10-01,2022,10,Newfoundland and Labrador,105.6,,0.0
2022-11-01,2022,11,Newfoundland and Labrador,105.6,,0.0
