REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,4.251,,,,3
2010-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.439,,,,3
2010-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.731,,,,3
2010-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.368,,,,3
2010-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.324,,,,3
2010-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,69.299,,,,3
2010-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,38.696,,,,3
2010-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.902,,,,3
2010-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.34,,,,3
2010-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.454,,,,3
2010-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,25.258,,,,3
2010-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,191.104,,,,3
2010-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.927,,,,3
2010-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,4.148,,,,3
2010-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.125,,,,3
2010-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.249,,,,3
2010-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,4.405,,,,3
2010-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,55.001,,,,3
2010-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,56.243,,,,3
2010-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,40.32,,,,3
2010-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.847,,,,3
2010-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.571,,,,3
2010-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.902,,,,3
2010-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,26.613,,,,3
2010-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,196.099,,,,3
2010-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,17.551,,,,3
2010-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.383,,,,3
2010-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.717,,,,3
2010-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,7.012,,,,3
2010-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,6.439,,,,3
2010-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,53.884,,,,3
2010-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,56.468,,,,3
2010-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.37,,,,3
2010-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,10.446,,,,3
2010-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.665,,,,3
2010-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.259,,,,3
2010-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,22.826,,,,3
2010-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,192.432,,,,3
2010-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.906,,,,3
2010-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.508,,,,3
2010-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.972,,,,3
2010-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.249,,,,3
2010-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.177,,,,3
2010-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,50.265,,,,3
2010-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,64.636,,,,3
2010-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.019,,,,3
2010-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.836,,,,3
2010-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.764,,,,3
2010-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,23.419,,,,3
2010-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,27.606,,,,3
2010-09,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,186.677,,,,3
2010-09,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.614,,,,3
2010-09,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.22,,,,3
2010-09,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.542,,,,3
2010-09,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.28,,,,3
2010-09,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.572,,,,3
2010-09,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,49.42,,,,3
2010-09,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,60.448,,,,3
2010-09,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.255,,,,3
2010-09,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.263,,,,3
2010-09,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.515,,,,3
2010-09,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,27.477,,,,3
2010-09,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,28.94,,,,3
2010-10,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,174.102,,,,3
2010-10,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,14.786,,,,3
2010-10,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.377,,,,3
2010-10,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.332,,,,3
2010-10,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.246,,,,3
2010-10,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.831,,,,3
2010-10,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.101,,,,3
2010-10,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,46.748,,,,3
2010-10,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.512,,,,3
2010-10,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.135,,,,3
2010-10,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.293,,,,3
2010-10,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.084,,,,3
2010-10,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,25.955,,,,3
2010-11,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,194.104,,,,3
2010-11,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.35,,,,3
2010-11,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.98,,,,3
2010-11,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.922,,,,3
2010-11,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.619,,,,3
2010-11,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.829,,,,3
2010-11,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.614,,,,3
2010-11,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,81.488,,,,3
2010-11,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.352,,,,3
2010-11,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.432,,,,3
2010-11,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,9.951,,,,3
2010-11,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.969,,,,3
2010-11,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,21.3,,,,3
2010-12,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,166.823,,,,3
2010-12,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.273,,,,3
2010-12,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.226,,,,3
2010-12,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.169,,,,3
2010-12,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.796,,,,3
2010-12,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.082,,,,3
2010-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.946,,,,3
2010-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,45.477,,,,3
2010-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.681,,,,3
2010-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.751,,,,3
2010-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.886,,,,3
2010-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.044,,,,3
2010-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,29.446,,,,3
2011-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,170.157,,,,3
2011-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.299,,,,3
2011-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,4.351,,,,3
2011-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.025,,,,3
2011-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.878,,,,3
2011-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.045,,,,3
2011-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.449,,,,3
2011-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,50.752,,,,3
2011-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,29.046,,,,3
2011-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,3.808,,,,3
2011-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.434,,,,3
2011-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,19.804,,,,3
2011-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,26.611,,,,3
2011-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,179.438,,,,3
2011-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.115,,,,3
2011-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.424,,,,3
2011-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.567,,,,3
2011-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.024,,,,3
2011-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.1,,,,3
2011-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,43.515,,,,3
2011-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,66.029,,,,3
2011-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,35.214,,,,3
2011-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.214,,,,3
2011-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,8.283,,,,3
2011-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,21.717,,,,3
2011-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,25.565,,,,3
2011-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,185.08,,,,3
2011-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.957,,,,3
2011-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,4.389,,,,3
2011-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.551,,,,3
2011-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.572,,,,3
2011-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.445,,,,3
2011-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,51.134,,,,3
2011-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,73.787,,,,3
2011-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,29.738,,,,3
2011-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.32,,,,3
2011-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,4.895,,,,3
2011-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.523,,,,3
2011-03,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,20.464,,,,3
2011-04,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,187.901,,,,3
2011-04,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.659,,,,3
2011-04,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.42,,,,3
2011-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.715,,,,3
2011-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.566,,,,3
2011-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.958,,,,3
2011-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,42.181,,,,3
2011-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,77.554,,,,3
2011-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,32.904,,,,3
2011-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.622,,,,3
2011-04,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.682,,,,3
2011-04,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,20.6,,,,3
2011-04,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,24.603,,,,3
2011-05,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,192.62,,,,3
2011-05,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.997,,,,3
2011-05,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.441,,,,3
2011-05,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.885,,,,3
2011-05,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.847,,,,3
2011-05,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.824,,,,3
2011-05,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,53.006,,,,3
2011-05,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,58.62,,,,3
2011-05,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,37.806,,,,3
2011-05,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.584,,,,3
2011-05,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,5.484,,,,3
2011-05,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.738,,,,3
2011-05,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,31.191,,,,3
2011-06,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,196.358,,,,3
2011-06,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.376,,,,3
2011-06,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,4.25,,,,3
2011-06,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.771,,,,3
2011-06,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.681,,,,3
2011-06,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.674,,,,3
2011-06,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,48.781,,,,3
2011-06,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,75.255,,,,3
2011-06,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,36.962,,,,3
2011-06,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.976,,,,3
2011-06,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.546,,,,3
2011-06,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,23.44,,,,3
2011-06,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,22.984,,,,3
2011-07,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,209.943,,,,3
2011-07,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,17.299,,,,3
2011-07,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.88,,,,3
2011-07,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.191,,,,3
2011-07,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,5.905,,,,3
2011-07,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,6.323,,,,3
2011-07,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.395,,,,3
2011-07,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,76.621,,,,3
2011-07,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,41.161,,,,3
2011-07,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,9.016,,,,3
2011-07,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.851,,,,3
2011-07,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.294,,,,3
2011-07,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,29.467,,,,3
2011-08,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,191.82,,,,3
2011-08,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.974,,,,3
2011-08,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.102,,,,3
2011-08,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.961,,,,3
2011-08,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.048,,,,3
2011-08,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.863,,,,3
2011-08,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,44.35,,,,3
2011-08,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,66.846,,,,3
2011-08,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,44.417,,,,3
2011-08,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.759,,,,3
2011-08,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.316,,,,3
2011-08,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,31.342,,,,3
2011-08,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,25.233,,,,3
2011-09,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,209.371,,,,3
2011-09,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,16.096,,,,3
2011-09,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.559,,,,3
2011-09,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.308,,,,3
2011-09,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,6.182,,,,3
2011-09,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,5.047,,,,3
2011-09,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,57.933,,,,3
2011-09,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,66.99,,,,3
2011-09,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,38.854,,,,3
2011-09,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.686,,,,3
2011-09,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,8.724,,,,3
2011-09,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,25.444,,,,3
2011-09,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,29.498,,,,3
2011-10,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,212.64,,,,3
2011-10,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.93,,,,3
2011-10,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.211,,,,3
2011-10,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.108,,,,3
2011-10,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.018,,,,3
2011-10,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.593,,,,3
2011-10,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,46.196,,,,3
2011-10,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,75.322,,,,3
2011-10,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,50.751,,,,3
2011-10,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.622,,,,3
2011-10,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,8.714,,,,3
2011-10,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,33.415,,,,3
2011-10,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,29.441,,,,3
2011-11,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,185.13,,,,3
2011-11,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,11.618,,,,3
2011-11,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.853,,,,3
2011-11,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.466,,,,3
2011-11,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,2.802,,,,3
2011-11,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.497,,,,3
2011-11,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,45.538,,,,3
2011-11,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,54.47,,,,3
2011-11,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,45.3,,,,3
2011-11,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,7.729,,,,3
2011-11,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.375,,,,3
2011-11,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,30.196,,,,3
2011-11,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,28.204,,,,3
2011-12,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,200.189,,,,3
2011-12,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,16.109,,,,3
2011-12,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,2.988,,,,3
2011-12,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.851,,,,3
2011-12,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,8.437,,,,3
2011-12,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.833,,,,3
2011-12,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,49.706,,,,3
2011-12,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,71.371,,,,3
2011-12,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,40.507,,,,3
2011-12,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,4.962,,,,3
2011-12,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,6.54,,,,3
2011-12,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,29.005,,,,3
2011-12,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,22.496,,,,3
2012-01,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,203.029,,,,3
2012-01,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.205,,,,3
2012-01,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,5.706,,,,3
2012-01,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.44,,,,3
2012-01,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.055,,,,3
2012-01,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.004,,,,3
2012-01,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,38.597,,,,3
2012-01,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,80.795,,,,3
2012-01,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,43.047,,,,3
2012-01,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,8.254,,,,3
2012-01,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,8.698,,,,3
2012-01,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,26.095,,,,3
2012-01,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,28.385,,,,3
2012-02,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,207.023,,,,3
2012-02,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,9.53,,,,3
2012-02,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.094,,,,3
2012-02,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.562,,,,3
2012-02,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.234,,,,3
2012-02,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,1.64,,,,3
2012-02,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,48.887,,,,3
2012-02,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,71.066,,,,3
2012-02,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,46.886,,,,3
2012-02,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.662,,,,3
2012-02,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,9.836,,,,3
2012-02,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,31.388,,,,3
2012-02,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,30.654,,,,3
2012-03,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,213.861,,,,3
2012-03,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,10.313,,,,3
2012-03,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,3.41,,,,3
2012-03,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,0.382,,,,3
2012-03,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,4.211,,,,3
2012-03,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,2.31,,,,3
2012-03,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,43.439,,,,3
2012-03,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,87.498,,,,3
2012-03,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,49.506,,,,3
2012-03,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,6.556,,,,3
2012-03,Saskatchewan,2016A000247,Units,300,thousands,3,v52300167,11,7.972,,,,3
2012-03,Alberta,2016A000248,Units,300,thousands,3,v52300168,12,34.978,,,,3
2012-03,British Columbia,2016A000259,Units,300,thousands,3,v52300169,13,23.105,,,,3
2012-04,Canada,2016A000011124,Units,300,thousands,3,v52300157,1,253.254,,,,3
2012-04,Atlantic provinces,2016A00011,Units,300,thousands,3,v52300158,2,12.662,,,,3
2012-04,Newfoundland and Labrador,2016A000210,Units,300,thousands,3,v52300159,3,5.06,,,,3
2012-04,Prince Edward Island,2016A000211,Units,300,thousands,3,v52300160,4,1.212,,,,3
2012-04,Nova Scotia,2016A000212,Units,300,thousands,3,v52300161,5,3.339,,,,3
2012-04,New Brunswick,2016A000213,Units,300,thousands,3,v52300162,6,3.051,,,,3
2012-04,Quebec,2016A000224,Units,300,thousands,3,v52300163,7,61.514,,,,3
2012-04,Ontario,2016A000235,Units,300,thousands,3,v52300164,8,99.376,,,,3
2012-04,Prairie provinces,2016A00014,Units,300,thousands,3,v52300165,9,55.379,,,,3
2012-04,Manitoba,2016A000246,Units,300,thousands,3,v52300166,10,5.691,,,,3
